episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration
1.91999995708466,0.03999999910593,1.55573529167198,219.7322488459,4549,5,34000000,0,34000000,False,204949,34
1.87999995797873,0.119999997317791,1.13263036017127,189.093159486017,5292,5,35000000,0,35000000,False,210241,35
2.03999995440245,0.03999999910593,1.04511801592615,180.218958370878,5549,5,36000000,0,36000000,False,215790,36
1.95999995619059,0.03999999910593,0.900604936138132,182.055575801749,5488,5,37000000,0,37000000,False,221278,37
1.91999995708466,0.03999999910593,1.21401575448118,213.378545532096,4689,5,38000000,0,38000000,False,225967,38
1.79999995976686,0.119999997317791,1.45475376407829,230.158536585366,4346,5,39000000,0,39000000,False,230313,39
1.8399999588728,0.119999997317791,1.47313018410135,208.642111853088,4792,5,40000000,0,40000000,False,235105,40
1.87999995797873,0.03999999910593,1.58254999835786,224.896334607601,4447,5,41000000,0,41000000,False,239552,41
2.19999995082617,0.119999997317791,1.33645922007543,209.552692227111,4773,5,42000000,0,42000000,False,244325,42
1.95999995619059,0.119999997317791,1.50257630229266,238.504770992366,4192,5,43000000,0,43000000,False,248517,43
1.87999995797873,0.03999999910593,1.40647988170062,217.164169381107,4605,5,44000000,0,44000000,False,253122,44
1.91999995708466,0.119999997317791,1.59720866557033,215.379926771484,4643,5,45000000,0,45000000,False,257765,45
1.91999995708466,0.159999996423721,1.61880063949266,211.148648648649,4736,5,46000000,0,46000000,False,262501,46
1.79999995976686,0.03999999910593,1.51388284904496,224.78018018018,4440,5,47000000,0,47000000,False,266941,47
1.95999995619059,0.119999997317791,1.59232424211469,216.058214747736,4638,5,48000000,0,48000000,False,271579,48
1.95999995619059,0.119999997317791,1.53175626828359,210.056512605042,4760,5,49000000,0,49000000,False,276339,49
1.87999995797873,0.119999997317791,1.62689730030799,227.614841793763,4393,5,50000000,0,50000000,False,280732,50
1.91999995708466,0.119999997317791,1.58054204741108,203.623395149786,4907,5,51000000,0,51000000,False,285639,51
1.75999996066093,0.119999997317791,1.48883819556887,219.447172292854,4562,5,52000000,0,52000000,False,290201,52
1.95999995619059,0.03999999910593,1.46587177360007,224.056701030928,4462,5,53000000,0,53000000,False,294663,53
1.95999995619059,0.119999997317791,1.53186186465048,205.556103575832,4866,5,54000000,0,54000000,False,299529,54
1.79999995976686,0.119999997317791,1.473630437078,202.600486223663,4936,5,55000000,0,55000000,False,304465,55
1.91999995708466,0.03999999910593,1.48711967873148,224.898739873987,4444,5,56000000,0,56000000,False,308909,56
1.75999996066093,0.119999997317791,1.5466119741115,241.2175066313,4147,5,57000000,0,57000000,False,313056,57
1.8399999588728,0.119999997317791,1.58040471610503,219.883413990321,4546,5,58000000,0,58000000,False,317602,58
1.91999995708466,0.159999996423721,1.61388696188461,227.033356024506,4407,5,59000000,0,59000000,False,322009,59
1.719999961555,0.079999998211861,1.52725371075655,226.881525192919,4406,5,60000000,0,60000000,False,326415,60
1.79999995976686,0.03999999910593,1.1086299644327,179.878820568141,5562,5,61000000,0,61000000,False,331977,61
1.719999961555,0.119999997317791,1.32594641542281,230.792012927054,4332,5,62000000,0,62000000,False,336309,62
1.719999961555,0.03999999910593,0.987715954254188,197.213609467456,5070,5,63000000,0,63000000,False,341379,63
1.75999996066093,0.119999997317791,1.3909546977309,224.049081129538,4462,5,64000000,0,64000000,False,345841,64
1.8399999588728,0.119999997317791,1.54044756140257,221.688677154886,4513,5,65000000,0,65000000,False,350354,65
1.719999961555,0.119999997317791,1.51949517519765,233.660200981538,4279,5,66000000,0,66000000,False,354633,66
1.95999995619059,0.119999997317791,1.5570026654683,225.040729072907,4444,5,67000000,0,67000000,False,359077,67
2.43999994546175,0.159999996423721,1.52399427333645,237.204459203036,4216,5,68000000,0,68000000,False,363293,68
1.8399999588728,0.199999995529652,1.62405542297163,216.543544194107,4616,5,69000000,0,69000000,False,367909,69
1.79999995976686,0.03999999910593,1.40951506456076,228.795288197621,4372,5,70000000,0,70000000,False,372281,70
2.2399999499321,0.119999997317791,1.42189682136498,218.519230769231,4576,5,71000000,0,71000000,False,376857,71
1.75999996066093,0.119999997317791,1.59688650784242,219.918865435356,4548,5,72000000,0,72000000,False,381405,72
1.99999995529652,0.159999996423721,1.60319996416569,215.045376344086,4650,5,73000000,0,73000000,False,386055,73
1.79999995976686,0.119999997317791,1.50485287685839,208.63926559566,4793,5,74000000,0,74000000,False,390848,74
1.51999996602535,0.119999997317791,0.914863225188098,260.184943995832,3839,5,75000000,0,75000000,False,394687,75
1.67999996244907,0.119999997317791,0.89792256416824,278.498189919243,3591,5,76000000,0,76000000,False,398278,76
1.67999996244907,0.119999997317791,1.01919966182388,197.215060122216,5073,5,77000000,0,77000000,False,403351,77
1.75999996066093,0.03999999910593,1.00745476649704,167.448760884126,5972,5,78000000,0,78000000,False,409323,78
1.99999995529652,0.119999997317791,1.42297942765339,216.342702702703,4625,5,79000000,0,79000000,False,413948,79
1.75999996066093,0.119999997317791,1.30900698272965,226.123275277087,4421,5,80000000,0,80000000,False,418369,80
1.75999996066093,0.119999997317791,1.48275355479268,243.260034054974,4111,5,81000000,0,81000000,False,422480,81
1.719999961555,0.03999999910593,1.40702180261175,218.287991266376,4580,5,82000000,0,82000000,False,427060,82
1.47999996691942,0.03999999910593,0.423539147159668,188.303463855422,5312,5,83000000,0,83000000,False,432372,83
1.719999961555,0.079999998211861,0.941839694700314,197.510659297276,5066,5,84000000,0,84000000,False,437438,84
1.75999996066093,0.03999999910593,0.573414882427099,152.852118060866,6539,5,85000000,0,85000000,False,443977,85
1.719999961555,0.079999998211861,0.875863894796005,191.12748470948,5232,5,86000000,0,86000000,False,449209,86
1.719999961555,0.03999999910593,1.16543833621121,222.50756564308,4494,5,87000000,0,87000000,False,453703,87
1.63999996334314,0.159999996423721,1.42801100394803,250.823927765237,3987,5,88000000,0,88000000,False,457690,88
1.79999995976686,0.159999996423721,1.47760184050932,234.222716627635,4270,5,89000000,0,89000000,False,461960,89
1.99999995529652,0.03999999910593,1.27783758362763,208.714464621165,4791,5,90000000,0,90000000,False,466751,90
2.11999995261431,0.159999996423721,1.48689426049778,233.77174929841,4276,5,91000000,0,91000000,False,471027,91
1.8399999588728,0.079999998211861,1.46944508467412,242.434213714563,4127,5,92000000,0,92000000,False,475154,92
1.8399999588728,0.119999997317791,1.45013449673495,249.139262580967,4014,5,93000000,0,93000000,False,479168,93
1.8399999588728,0.119999997317791,1.49592890808818,246.762398223538,4053,5,94000000,0,94000000,False,483221,94
1.95999995619059,0.119999997317791,1.39069811055284,251.000502260171,3982,5,95000000,0,95000000,False,487203,95
2.03999995440245,0.119999997317791,1.32538595085446,221.737799467613,4508,5,96000000,0,96000000,False,491711,96
1.99999995529652,0.119999997317791,1.48037371745431,217.496305953933,4602,5,97000000,0,97000000,False,496313,97
1.87999995797873,0.159999996423721,1.48046996690892,249.95425,4000,5,98000000,0,98000000,False,500313,98
2.03999995440245,0.119999997317791,1.29848087375447,216.782335069444,4608,5,99000000,0,99000000,False,504921,99
1.719999961555,0.119999997317791,1.05464337224675,215.668174962293,4641,5,100000000,0,100000000,False,509562,100
1.79999995976686,0.119999997317791,1.1977687961334,212.114316012725,4715,5,101000000,0,101000000,False,514277,101
1.63999996334314,0.119999997317791,1.12302910111194,215.72427184466,4635,5,102000000,0,102000000,False,518912,102
1.87999995797873,0.119999997317791,1.40643101499486,230.957726957727,4329,5,103000000,0,103000000,False,523241,103
1.8399999588728,0.079999998211861,1.30882336981487,221.373808996233,4513,5,104000000,0,104000000,False,527754,104
1.87999995797873,0.03999999910593,1.35427741243159,241.48082026538,4145,5,105000000,0,105000000,False,531899,105
1.75999996066093,0.119999997317791,1.049626499407,199.798681845416,5007,5,106000000,0,106000000,False,536906,106
1.87999995797873,0.03999999910593,1.26109828890703,221.35119574845,4516,5,107000000,0,107000000,False,541422,107
1.8399999588728,0.119999997317791,1.38579978193422,233.960944808232,4276,5,108000000,0,108000000,False,545698,108
1.719999961555,0.03999999910593,1.30396373076354,226.504190260476,4415,5,109000000,0,109000000,False,550113,109
1.8399999588728,0.03999999910593,1.02786265698118,184.523624953858,5418,5,110000000,0,110000000,False,555531,110
1.75999996066093,0.03999999910593,1.1625370974773,212.187950784896,4714,5,111000000,0,111000000,False,560245,111
1.67999996244907,0.119999997317791,0.86185674466173,189.453580901857,5278,5,112000000,0,112000000,False,565523,112
1.8399999588728,0.03999999910593,0.829682067881964,190.375785265563,5253,5,113000000,0,113000000,False,570776,113
1.79999995976686,0.03999999910593,1.21185521798851,228.931287219423,4366,5,114000000,0,114000000,False,575142,114
1.8399999588728,0.079999998211861,1.17008350351033,214.222531591347,4669,5,115000000,0,115000000,False,579811,115
1.75999996066093,0.03999999910593,0.949325132155162,191.744056748466,5216,5,116000000,0,116000000,False,585027,116
1.91999995708466,0.079999998211861,1.15610010591145,219.624066754502,4554,5,117000000,0,117000000,False,589581,117
1.8399999588728,0.03999999910593,1.20908162820838,221.206019030759,4519,5,118000000,0,118000000,False,594100,118
1.8399999588728,0.03999999910593,1.20454477935158,237.721416686475,4207,5,119000000,0,119000000,False,598307,119
1.67999996244907,0.03999999910593,0.996039017997061,203.388572590484,4918,5,120000000,0,120000000,False,603225,120
1.8399999588728,0.03999999910593,1.26087300527619,221.54043873255,4513,5,121000000,0,121000000,False,607738,121
1.8399999588728,0.03999999910593,1.13061443005061,208.337429702145,4801,5,122000000,0,122000000,False,612539,122
1.87999995797873,0.03999999910593,1.19700869779816,207.761528874117,4814,5,123000000,0,123000000,False,617353,123
2.71999993920326,0.03999999910593,1.34121263970482,226.12149321267,4420,5,124000000,0,124000000,False,621773,124
1.719999961555,0.119999997317791,1.17174074959006,236.596026490066,4228,5,125000000,0,125000000,False,626001,125
1.719999961555,0.03999999910593,0.493866105151147,147.391772338543,6782,5,126000000,0,126000000,False,632783,126
1.719999961555,0.03999999910593,1.11164872067243,224.126120071685,4464,5,127000000,0,127000000,False,637247,127
2.47999994456768,0.159999996423721,1.40707611068138,253.693908629442,3940,5,128000000,0,128000000,False,641187,128
1.95999995619059,0.119999997317791,1.2651305400785,219.466535001097,4557,5,129000000,0,129000000,False,645744,129
2.15999995172024,0.119999997317791,1.23527324955519,216.028515878159,4629,5,130000000,0,130000000,False,650373,130
1.8399999588728,0.119999997317791,1.09647105331135,208.137328339576,4806,5,131000000,0,131000000,False,655179,131
1.99999995529652,0.03999999910593,1.09089438819362,212.360526874867,4707,5,132000000,0,132000000,False,659886,132
1.719999961555,0.03999999910593,0.931816642746221,185.478010762665,5389,5,133000000,0,133000000,False,665275,133
1.87999995797873,0.03999999910593,1.05458312596506,220.710189677989,4534,5,134000000,0,134000000,False,669809,134
1.75999996066093,0.03999999910593,0.960134687021741,210.472742580509,4751,5,135000000,0,135000000,False,674560,135
2.55999994277954,0.03999999910593,1.35073783818889,221.585863062265,4513,5,136000000,0,136000000,False,679073,136
1.719999961555,0.03999999910593,1.05172210627587,207.912645590682,4808,5,137000000,0,137000000,False,683881,137
2.59999994188547,0.03999999910593,1.35897360427617,235.55131826742,4248,5,138000000,0,138000000,False,688129,138
1.719999961555,0.03999999910593,0.914306901070421,185.543700129894,5389,5,139000000,0,139000000,False,693518,139
2.07999995350838,0.119999997317791,0.877138796316828,202.057183269347,4949,5,140000000,0,140000000,False,698467,140
1.99999995529652,0.03999999910593,0.776007508525059,188.121730950141,5315,5,141000000,0,141000000,False,703782,141
1.719999961555,0.03999999910593,0.651242531777197,161.140854149879,6205,5,142000000,0,142000000,False,709987,142
1.79999995976686,0.03999999910593,0.846636985154794,185.303114571746,5394,5,143000000,0,143000000,False,715381,143
1.75999996066093,0.03999999910593,0.682256500525413,171.589677640604,5832,5,144000000,0,144000000,False,721213,144
1.8399999588728,0.03999999910593,0.820946068606947,173.858434782609,5750,5,145000000,0,145000000,False,726963,145
1.95999995619059,0.03999999910593,0.591023314938899,155.578693623639,6430,5,146000000,0,146000000,False,733393,146
1.43999996781349,0.03999999910593,0.373553986173575,119.079057030599,8399,5,147000000,0,147000000,False,741792,147
1.51999996602535,0.03999999910593,0.609155054569337,140.550119499508,7113,5,148000000,0,148000000,False,748905,148
1.67999996244907,0.03999999910593,0.739828324679172,175.078647749168,5709,5,149000000,0,149000000,False,754614,149
1.719999961555,0.03999999910593,1.05581608774609,210.87178405736,4742,5,150000000,0,150000000,False,759356,150
1.79999995976686,0.03999999910593,0.922375705658312,215.321712933075,4647,5,151000000,0,151000000,False,764003,151
1.67999996244907,0.03999999910593,0.88455585972329,194.29990281827,5145,5,152000000,0,152000000,False,769148,152
1.8399999588728,0.03999999910593,0.959428096108724,198.603455123114,5036,5,153000000,0,153000000,False,774184,153
1.91999995708466,0.03999999910593,0.767667176100911,175.558012989293,5697,5,154000000,0,154000000,False,779881,154
1.8399999588728,0.03999999910593,1.02253120112466,207.970233139051,4804,5,155000000,0,155000000,False,784685,155
1.87999995797873,0.03999999910593,1.16008226166529,205.734005348694,4861,5,156000000,0,156000000,False,789546,156
1.87999995797873,0.03999999910593,1.2582272446037,227.449772727273,4400,5,157000000,0,157000000,False,793946,157
1.75999996066093,0.03999999910593,1.14590555378616,214.648283261803,4660,5,158000000,0,158000000,False,798606,158
1.8399999588728,0.03999999910593,1.2101822761962,222.266118274789,4498,5,159000000,0,159000000,False,803104,159
1.79999995976686,0.03999999910593,1.08004382589203,219.28064021048,4561,5,160000000,0,160000000,False,807665,160
1.719999961555,0.03999999910593,0.748678619537667,201.689126487795,4957,5,161000000,0,161000000,False,812622,161
1.719999961555,0.03999999910593,0.667278361981529,182.802412721623,5471,5,162000000,0,162000000,False,818093,162
1.79999995976686,0.119999997317791,1.05496464073066,220.831713780919,4528,5,163000000,0,163000000,False,822621,163
1.91999995708466,0.079999998211861,1.19984152247723,220.073283450704,4544,5,164000000,0,164000000,False,827165,164
1.87999995797873,0.03999999910593,0.972064364590575,201.240040241449,4970,5,165000000,0,165000000,False,832135,165
1.75999996066093,0.03999999910593,0.674715969066875,188.724098886582,5299,5,166000000,0,166000000,False,837434,166
1.91999995708466,0.03999999910593,0.961063074481236,202.76060052749,4929,5,167000000,0,167000000,False,842363,167
1.59999996423721,0.03999999910593,0.437155906937793,126.970289487049,7876,5,168000000,0,168000000,False,850239,168
1.79999995976686,0.03999999910593,0.871137562422542,198.641056184237,5037,5,169000000,0,169000000,False,855276,169
1.75999996066093,0.03999999910593,1.02895552769078,218.925114955113,4567,5,170000000,0,170000000,False,859843,170
1.75999996066093,0.03999999910593,0.843892724433983,187.570598162385,5333,5,171000000,0,171000000,False,865176,171
1.55999996513128,0.03999999910593,0.406276885212736,116.870088868101,8552,5,172000000,0,172000000,False,873728,172
1.87999995797873,0.03999999910593,0.83280950519478,170.124829931973,5880,5,173000000,0,173000000,False,879608,173
1.51999996602535,0.03999999910593,0.70818855375422,161.361963190184,6194,5,174000000,0,174000000,False,885802,174
1.95999995619059,0.03999999910593,0.751524763032884,172.738559834226,5791,5,175000000,0,175000000,False,891593,175
1.67999996244907,0.03999999910593,0.761416307990337,186.326872903466,5366,5,176000000,0,176000000,False,896959,176
1.75999996066093,0.03999999910593,0.895160668359835,207.295251917893,4823,5,177000000,0,177000000,False,901782,177
2.07999995350838,0.03999999910593,0.805947076019276,193.205638154084,5179,5,178000000,0,178000000,False,906961,178
1.75999996066093,0.03999999910593,0.98894998793339,200.720136518771,4981,5,179000000,0,179000000,False,911942,179
1.719999961555,0.03999999910593,0.80170107564073,202.455245038477,4938,5,180000000,0,180000000,False,916880,180
1.79999995976686,0.03999999910593,0.679351123599523,163.868916926102,6103,5,181000000,0,181000000,False,922983,181
1.719999961555,0.03999999910593,0.592167774147944,160.172270252962,6246,5,182000000,0,182000000,False,929229,182
1.79999995976686,0.03999999910593,0.740296326454348,157.60025220681,6344,5,183000000,0,183000000,False,935573,183
1.91999995708466,0.03999999910593,0.510854642909217,136.123707131192,7348,5,184000000,0,184000000,False,942921,184
1.51999996602535,0.03999999910593,0.58263506980725,154.796562935439,6459,5,185000000,0,185000000,False,949380,185
1.8399999588728,0.079999998211861,0.682059152396441,167.133712184523,5983,5,186000000,0,186000000,False,955363,186
1.8399999588728,0.03999999910593,1.04814179630736,213.399188381034,4682,5,187000000,0,187000000,False,960045,187
1.719999961555,0.03999999910593,0.982432837440598,197.693325434439,5064,5,188000000,0,188000000,False,965109,188
1.79999995976686,0.03999999910593,0.988943700839108,216.200865800866,4620,5,189000000,0,189000000,False,969729,189
1.8399999588728,0.03999999910593,0.830663965336634,167.744131455399,5964,5,190000000,0,190000000,False,975693,190
1.719999961555,0.03999999910593,0.855778442410322,205.17558974359,4875,5,191000000,0,191000000,False,980568,191
1.719999961555,0.03999999910593,0.398712387201861,117.089078777947,8543,5,192000000,0,192000000,False,989111,192
1.75999996066093,0.079999998211861,0.593071052733676,158.602791878173,6304,5,193000000,0,193000000,False,995415,193
1.87999995797873,0.03999999910593,0.845185851276924,184.900499352691,5407,5,194000000,0,194000000,False,1000822,194
1.719999961555,0.03999999910593,0.797417694487655,181.879796326605,5499,5,195000000,0,195000000,False,1006321,195
1.719999961555,0.03999999910593,0.629126849339197,152.181320352905,6574,5,196000000,0,196000000,False,1012895,196
1.11999997496605,0.03999999910593,0.329037353453018,104.073160578624,9609,5,197000000,0,197000000,False,1022504,197
1.3199999704957,0.03999999910593,0.456261696023693,128.220782552919,7795,5,198000000,0,198000000,False,1030299,198
1.35999996960163,0.03999999910593,0.444240615913448,134.934852980847,7414,5,199000000,0,199000000,False,1037713,199
1.11999997496605,0.03999999910593,0.378718071208127,127.655388151175,7832,5,200000000,0,200000000,True,1045545,200
